6 Beskattningsregler och skattekontroll ;Innehållet//NN|NEU|SIN|DEF|NOM//nsubj//4 i//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 bygger//VB|PRS|AKT//ROOT//4 i//PP//case//7 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 delar//NN|UTR|PLU|IND|NOM//obl//4 på//PP//case//10 Riksskatteverkets//PM|GEN//nmod:poss//10 Handledning//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//case//12 punktskatter//NN|UTR|PLU|IND|NOM//nmod//10 1997//RG|NOM//nummod//12 .//MAD//punct//4
6 Beskattningsregler och skattekontroll ;I//PP//case//21 en//PN|UTR|SIN|IND|SUB/OBJ//obl//24 av//PP//case//23 slutsatserna//NN|UTR|PLU|DEF|NOM//nmod//21 betonar//VB|PRS|AKT//parataxis//3 rådet//NN|NEU|SIN|DEF|NOM//obj//24 ,//MID//punct//24 med//PP//case//28 förbehåll//NN|NEU|SIN|IND|NOM//obl//24 för//PP//case//30 resultatet//NN|NEU|SIN|DEF|NOM//nmod//28 av//PP//case//33 den//DT|UTR|SIN|DEF//det//33 genomförbarhetsstudie//NN|UTR|SIN|IND|NOM//nmod//30 som//HP|-|-|-//nsubj:pass//35 föreslagits//VB|SUP|SFO//acl:relcl//33 av//PP//case//37 kommissionen//NN|UTR|SIN|DEF|NOM//obl:agent//35 ,//MID//punct//37 vikten//NN|UTR|SIN|DEF|NOM//conj//37 av//PP//case//43 ett//DT|NEU|SIN|IND//det//43 datoriserat//PC|PRF|NEU|SIN|IND|NOM//amod//43 kontrollsystem//NN|NEU|SIN|IND|NOM//nmod//39 som//KN//case//46 ett//DT|NEU|SIN|IND//det//46 mål//NN|NEU|SIN|IND|NOM//nmod//43 på//PP//case//49 lång//JJ|POS|UTR|SIN|IND|NOM//amod//49 sikt//NN|UTR|SIN|IND|NOM//nmod//46 och//KN//cc//51 åtar//VB|PRS|AKT//conj//35 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//51 att//IE//mark//56 under//PP//case//55 tiden//NN|UTR|SIN|DEF|NOM//obl//56 arbeta//VB|INF|AKT//xcomp//51 för//PP//case//60 ett//DT|NEU|SIN|IND//det//60 skyndsamt//JJ|POS|NEU|SIN|IND|NOM//amod//60 genomförande//NN|NEU|SIN|IND|NOM//obl//56 av//PP//case//66 ett//DT|NEU|SIN|IND//det//66 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//66 och//KN//cc//65 snabbt//JJ|POS|NEU|SIN|IND|NOM//conj//63 varningssystem//NN|NEU|SIN|IND|NOM//nmod//60 som//HP|-|-|-//nsubj:pass//69 skall//VB|PRS|AKT//aux//69 användas//VB|INF|SFO//acl:relcl//66 selektivt//AB|POS//advmod//69 .//MAD//punct//3
6 Beskattningsregler och skattekontroll ;Vilka//HD|UTR/NEU|PLU|IND//det//1 uppgifter//NN|UTR|PLU|IND|NOM//obj//6 det//DT|NEU|SIN|DEF//det//4 pappersbaserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//4 systemet//NN|NEU|SIN|DEF|NOM//nsubj//6 skall//VB|PRS|AKT//aux//6 innehålla//VB|INF|AKT//advcl//12 har//VB|PRS|AKT//aux//12 därefter//AB//advmod//12 vid//PP//case//11 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//11 tillfällen//NN|NEU|PLU|IND|NOM//obl//12 diskuterats//VB|SUP|SFO//ROOT//12 i//PP//case//16 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 kommitté//NN|UTR|SIN|IND|NOM//obl//12 för//PP//case//18 punktskatter//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//12
6 Beskattningsregler och skattekontroll ;I//PP//case//21 december//NN|UTR|SIN|IND|NOM//obl//23 1998//RG|NOM//nummod//21 presenterade//VB|PRT|AKT//conj//12 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//23 ett//DT|NEU|SIN|IND//det//26 förslag//NN|NEU|SIN|IND|NOM//obj//23 till//PP//case//29 pappersbaserat//PC|PRF|NEU|SIN|IND|NOM//amod//29 system//NN|NEU|SIN|IND|NOM//nmod//26 för//PP//case//31 generaldirektörerna//NN|UTR|PLU|DEF|NOM//nmod//29 för//PP//case//33 tull-//NN|UTR|-|-|SMS//nmod//31 och//KN//cc//35 skattemyndigheterna//NN|UTR|PLU|DEF|NOM//conj//33 inom//PP//case//37 EU//PM|NOM//nmod//31 .//MAD//punct//23
6 Beskattningsregler och skattekontroll ;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//40 bygger//VB|PRS|AKT//parataxis//23 på//PP//mark//48 att//SN//mark//48 medlemsstaten//NN|UTR|SIN|DEF|NOM//nsubj//48 från//PP//mark//47 vilka//HP|UTR/NEU|PLU|IND//advmod//47 varorna//NN|UTR|PLU|DEF|NOM//nsubj:pass//47 avsänds//VB|PRS|SFO//acl//43 har//VB|PRS|AKT//advcl//40 information//NN|UTR|SIN|IND|NOM//obj//48 om//PP//case//52 avgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 transporter//NN|UTR|PLU|IND|NOM//nmod//49 ,//MID//punct//49 dvs.//AB|AN//advmod//58 att//SN//mark//58 varje//DT|UTR/NEU|SIN|IND//det//57 medlemsstat//NN|UTR|SIN|IND|NOM//nsubj//58 utnyttjar//VB|PRS|AKT//advcl//48 möjligheten//NN|UTR|SIN|DEF|NOM//obj//58 att//IE//mark//67 genom//PP//case//64 en//DT|UTR|SIN|IND//det//64 femte//RO|NOM//amod//64 kopia//NN|UTR|SIN|IND|NOM//obl//67 av//PP//case//66 ledsagardokument//NN|NEU|PLU|IND|NOM//nmod//64 kräva//VB|INF|AKT//acl//59 in//PL//compound:prt//67 information//NN|UTR|SIN|IND|NOM//obj//67 om//PP//case//72 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//72 transporter//NN|UTR|PLU|IND|NOM//nmod//69 .//MID//punct//40
6 Beskattningsregler och skattekontroll ;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//77 är//VB|PRS|AKT//cop//77 en//DT|UTR|SIN|IND//det//77 förutsättning//NN|UTR|SIN|IND|NOM//parataxis//40 för//PP//mark//86 att//SN//mark//86 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//86 om//PP//case//83 s.k.//AB|AN//amod//83 högrisktransporter//NN|UTR|PLU|IND|NOM//nmod//80 skall//VB|PRS|AKT//aux//86 kunna//VB|INF|AKT//aux//86 lämnas//VB|INF|SFO//acl//77 till//PP//case//89 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 medlemsstater//NN|UTR|PLU|IND|NOM//obl//86 .//MID//punct//77
6 Beskattningsregler och skattekontroll ;Hur//HA//advmod//93 informationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//93 samlas//VB|PRS|SFO//csubj//100 in//PL//compound:prt//93 är//VB|PRS|AKT//cop//100 dock//AB//advmod//100 enligt//PP//case//98 förslaget//NN|NEU|SIN|DEF|NOM//obl//100 en//DT|UTR|SIN|IND//det//100 fråga//NN|UTR|SIN|IND|NOM//nmod//77 för//PP//case//103 respektive//AB//cc//103 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//100 .//MAD//punct//77
6 Beskattningsregler och skattekontroll ;Det//DT|NEU|SIN|DEF//det//107 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//107 systemet//NN|NEU|SIN|DEF|NOM//nsubj//111 skall//VB|PRS|AKT//aux//111 inledningsvis//AB//advmod//111 endast//AB//advmod//111 omfatta//VB|INF|AKT//conj//77 sprit//NN|UTR|SIN|IND|NOM//obj//111 och//KN//cc//114 cigaretter//NN|UTR|PLU|IND|NOM//conj//112 .//MAD//punct//77
6 Beskattningsregler och skattekontroll ;Systemet//NN|NEU|SIN|DEF|NOM//nsubj//121 skall//VB|PRS|AKT//aux//121 dock//AB//advmod//121 inte//AB//advmod//121 bara//AB//advmod//121 omfatta//VB|INF|AKT//parataxis//77 EUinterna//NN|UTR|PLU|DEF|NOM//nmod:poss//123 transporter//NN|UTR|PLU|IND|NOM//obj//121 utan//KN//cc//126 även//AB//advmod//126 export//NN|UTR|SIN|IND|NOM//conj//123 .//MAD//punct//121
6 Beskattningsregler och skattekontroll ;Information//NN|UTR|SIN|IND|NOM//nsubj:pass//133 om//PP//case//131 avgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//131 transporter//NN|UTR|PLU|IND|NOM//nmod//128 skall//VB|PRS|AKT//aux//133 utbytas//VB|INF|SFO//conj//121 via//PP//case//135 fax//NN|UTR|SIN|IND|NOM//obl//133 eller//KN//cc//137 AFIS-mail//NN|NEU|SIN|IND|NOM//conj//135 .//MAD//punct//121
6 Beskattningsregler och skattekontroll ;Vidare//AB|KOM//advmod//143 skall//VB|PRS|AKT//aux//143 enligt//PP//case//142 förslaget//NN|NEU|SIN|DEF|NOM//obl//143 insamlandet//NN|NEU|SIN|DEF|NOM//conj//121 och//KN//cc//148 utbytet//NN|NEU|SIN|DEF|NOM//nsubj:pass//148 av//PP//case//147 information//NN|UTR|SIN|IND|NOM//nmod//145 begränsas//VB|INF|SFO//conj//121 till//PP//case//151 de//DT|UTR/NEU|PLU|DEF//det//151 uppgifter//NN|UTR|PLU|IND|NOM//obl//148 som//HP|-|-|-//nsubj:pass//153 anges//VB|PRS|SFO//acl:relcl//151 på//PP//case//155 ledsagardokumentet//NN|NEU|SIN|DEF|NOM//obl//153 .//MAD//punct//77
6 Beskattningsregler och skattekontroll ;Generaldirektörerna//NN|UTR|PLU|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 ställt//VB|SUP|AKT//ROOT//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//2 bakom//PP//case//5 förslaget//NN|NEU|SIN|DEF|NOM//obl//2 .//MAD//punct//2
6 Beskattningsregler och skattekontroll ;Ordföranden//NN|UTR|SIN|DEF|NOM//nsubj//14 i//PP//case//11 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 unionens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 kommitté//NN|UTR|SIN|IND|NOM//nmod//7 för//PP//case//13 punktskatter//NN|UTR|PLU|IND|NOM//nmod//11 hänvisade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//2 på//PP//case//16 möten//NN|NEU|PLU|IND|NOM//obl//14 i//PP//case//18 kommittén//NN|UTR|SIN|DEF|NOM//nmod//16 i//PP//case//21 januari//NN|UTR|SIN|IND|NOM//nmod//21 1999//RG|NOM//obl//14 till//PP//mark//25 att//SN//mark//25 generaldirektörerna//NN|UTR|PLU|DEF|NOM//nsubj//25 godkänt//VB|SUP|AKT//advcl//14 förslaget//NN|NEU|SIN|DEF|NOM//obj//25 och//KN//cc//28 uttalade//VB|PRT|AKT//conj//14 att//SN//mark//32 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 nu//AB//advmod//32 var//VB|PRT|AKT//ccomp//28 upp//PL//compound:prt//32 till//PP//case//35 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obl//32 att//IE//mark//38 snarast//AB|SUV//advmod//38 möjligt//AB|POS//acl//35 få//VB|INF|AKT//conj//14 detta//DT|NEU|SIN|DEF//det//41 system//NN|NEU|SIN|IND|NOM//obj//39 att//IE//mark//43 fungera//VB|INF|AKT//acl//41 .//MAD//punct//14
6 Beskattningsregler och skattekontroll ;Den//DT|UTR|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//7 i//PP//case//5 propositionen//NN|UTR|SIN|DEF|NOM//nmod//6 1998/99:79//RG|NOM//obl//3 anfört//VB|SUP|AKT//ROOT//7 att//SN//mark//10 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//10 välkomnar//VB|PRS|AKT//ccomp//7 att//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 införs//VB|PRS|SFO//ccomp//10 ett//DT|NEU|SIN|IND//det//15 varningssystem//NN|NEU|SIN|IND|NOM//obj//13 på//PP//case//17 gemenskapsnivå//NN|UTR|SIN|IND|NOM//nmod//15 ,//MID//punct//10 vilket//HP|NEU|SIN|IND//nsubj//24 bl.a.//AB|AN//advmod//24 kommer//VB|PRS|AKT//aux//24 att//IE//mark//24 kunna//VB|INF|AKT//aux//24 effektivisera//VB|INF|AKT//acl:relcl//10 tullmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 kontroller//NN|UTR|PLU|IND|NOM//obj//24 enligt//PP//case//28 punktskattekontrollagen//NN|UTR|SIN|DEF|NOM//obl//24 och//KN//cc//30 effektivisera//VB|INF|AKT//conj//24 beskattningsmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 kontrollverksamhet//NN|UTR|SIN|IND|NOM//obj//30 .//MAD//punct//7
6 Beskattningsregler och skattekontroll ;I//PP//advmod//37 enlighet//NN|UTR|SIN|IND|NOM//fixed//34 härmed//AB//fixed//34 har//VB|PRS|AKT//advcl//47 också//AB//advmod//37 ,//MID//punct//37 med//PP//case//41 ikraftträdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//37 den//DT|UTR|SIN|DEF//det//44 1//RO|NOM//nummod//44 juli//NN|UTR|SIN|IND|NOM//obl//41 1999//RG|NOM//nummod//44 ,//MID//punct//47 genomförts//VB|SUP|SFO//parataxis//7 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 lagändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//47 beträffande//PP//case//51 ledsagardokument//NN|NEU|PLU|IND|NOM//obl//47 vid//PP//case//53 transporter//NN|UTR|PLU|IND|NOM//nmod//51 av//PP//case//56 obeskattade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 varor//NN|UTR|PLU|IND|NOM//nmod//53 till//PP//case//59 annat//JJ|POS|NEU|SIN|IND|NOM//amod//59 EU-land//NN|NEU|SIN|IND|NOM//nmod//56 och//KN//cc//62 vid//PP//case//62 export//NN|UTR|SIN|IND|NOM//conj//59 .//MAD//punct//47
6 Beskattningsregler och skattekontroll ;Bland//PP//cc//66 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//64 har//VB|PRS|AKT//aux//70 för//PP//case//69 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 transporter//NN|UTR|PLU|IND|NOM//obl//70 uppställts//VB|SUP|SFO//conj//7 krav//NN|NEU|PLU|IND|NOM//obj//70 på//PP//case//75 ett//DT|NEU|SIN|IND//det//75 femte//RO|NOM//amod//75 exemplar//NN|NEU|SIN|IND|NOM//obl//70 av//PP//case//77 ledsagardokumentet//NN|NEU|SIN|DEF|NOM//nmod//75 .//MAD//punct//7
6 Beskattningsregler och skattekontroll ;På//PP//case//1 gemenskapsnivå//NN|UTR|SIN|IND|NOM//obl//2 pågår//VB|PRS|AKT//ROOT//2 nu//AB//advmod//2 arbete//NN|NEU|SIN|IND|NOM//nsubj//2 med//PP//mark//7 att//IE//mark//7 utforma//VB|INF|AKT//advcl//2 det//DT|NEU|SIN|DEF//det//10 datoriserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//10 kontrollsystemet//NN|NEU|SIN|DEF|NOM//obj//7 .//MAD//punct//2
6 Beskattningsregler och skattekontroll ;Vad//HP|NEU|SIN|IND//nsubj//1 gäller//VB|PRS|AKT//advcl//7 projekt//NN|NEU|PLU|IND|NOM//obj//1 på//PP//case//5 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//5 nivå//NN|UTR|SIN|IND|NOM//obl//1 kan//VB|PRS|AKT//aux//7 nämnas//VB|INF|SFO//ROOT//7 att//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 inom//PP//case//11 skatteförvaltningen//NN|UTR|SIN|DEF|NOM//obl//17 under//PP//case//14 perioden//NN|UTR|SIN|DEF|NOM//nmod//14 april//NN|UTR|SIN|IND|NOM//nmod//15 1998–december//NN|NEU|SIN|IND|NOM//nmod//11 1999//RG|NOM//nummod//15 pågick//VB|PRT|AKT//dep//7 ett//DT|NEU|SIN|IND//det//19 projekt//NN|NEU|SIN|IND|NOM//nsubj//17 syftande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//17 till//PP//mark//32 att//IE//mark//32 genom//PP//case//26 ett//DT|NEU|SIN|IND//det//25 antal//NN|NEU|SIN|IND|NOM//nmod//26 punktskatterevisioner//NN|UTR|PLU|IND|NOM//obl//32 hos//PP//case//29 skattskyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//26 som//KN//mark//31 upplagshavare//NN|UTR|PLU|IND|NOM//nmod//26 kontrollera//VB|INF|AKT//advcl//20 att//SN//mark//35 punktskatter//NN|UTR|PLU|IND|NOM//nsubj:pass//35 redovisats//VB|SUP|SFO//ccomp//32 och//KN//cc//37 betalats//VB|SUP|SFO//conj//35 i//PP//case//40 den//DT|UTR|SIN|DEF//det//40 ordning//NN|UTR|SIN|IND|NOM//obl//37 och//KN//cc//44 enligt//PP//case//44 de//DT|UTR/NEU|PLU|DEF//det//44 bestämmelser//NN|UTR|PLU|IND|NOM//conj//35 som//HP|-|-|-//nsubj//46 gäller//VB|PRS|AKT//acl:relcl//44 .//MID//punct//7
6 Beskattningsregler och skattekontroll ;Det//DT|NEU|SIN|DEF//det//50 s.k.//AB|AN//amod//50 lagerprojektet//NN|NEU|SIN|DEF|NOM//nsubj:pass//51 leddes//VB|PRT|SFO//parataxis//7 av//PP//case//53 Riksskatteverket//NN|NEU|SIN|DEF|NOM//obl:agent//51 ,//MID//punct//57 som//HP|-|-|-//case//57 i//PP//case//57 slutet//NN|NEU|SIN|DEF|NOM//obl//61 av//PP//case//59 november//NN|UTR|SIN|IND|NOM//nmod//57 1999//RG|NOM//nummod//59 lämnade//VB|PRT|AKT//conj//51 sin//PS|UTR|SIN|DEF//nmod:poss//63 slutrapport//NN|UTR|SIN|IND|NOM//obj//61 .//MAD//punct//61
6 Beskattningsregler och skattekontroll ;Av//PP//case//66 rapporten//NN|UTR|SIN|DEF|NOM//obl//67 framgår//VB|PRS|AKT//parataxis//61 bl.a.//AB|AN//advmod//67 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//67 .//MAD//punct//7
6 Beskattningsregler och skattekontroll ;Projektet//NN|NEU|SIN|DEF|NOM//nsubj//73 har//VB|PRS|AKT//aux//73 omfattat//VB|SUP|AKT//parataxis//7 220//RG|NOM//nummod//75 revisioner//NN|UTR|PLU|IND|NOM//obj//73 ,//MID//punct//81 varav//HA//advmod//81 sex//RG|NOM//nsubj//81 ej//AB//advmod//81 var//VB|PRT|AKT//aux:pass//81 avslutade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//75 vid//PP//case//83 tidpunkten//NN|UTR|SIN|DEF|NOM//obl//81 för//PP//case//85 rapporten//NN|UTR|SIN|DEF|NOM//nmod//83 och//KN//cc//90 därför//AB//advmod//90 inte//AB//advmod//90 heller//AB//advmod//90 ingått//VB|SUP|AKT//conj//81 i//PP//case//92 beräkningsunderlaget//NN|NEU|SIN|DEF|NOM//obl//90 i//PP//case//94 rapporten//NN|UTR|SIN|DEF|NOM//nmod//92 .//MAD//punct//73
6 Beskattningsregler och skattekontroll ;De//DT|UTR/NEU|PLU|DEF//nsubj//97 avslutade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//73 revisionerna//NN|UTR|PLU|DEF|NOM//nsubj//100 har//VB|PRS|AKT//aux//100 avsett//VB|SUP|AKT//conj//97 572//RG|NOM//nummod//103 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//103 skatteupplag//NN|NEU|PLU|IND|NOM//obj//100 ,//MID//punct//109 varav//HA//advmod//109 342//RG|NOM//nummod//107 upplag//NN|NEU|PLU|IND|NOM//nmod//109 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//109 alkohol-//NN|UTR|-|-|SMS//nsubj//116 eller//KN//cc//111 tobaksvaror//NN|UTR|PLU|IND|NOM//conj//109 (//PAD//punct//109 resterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//114 230//RG|NOM//appos//109 har//VB|PRS|AKT//aux//116 avsett//VB|SUP|AKT//conj//97 mineraloljeprodukter//NN|UTR|PLU|IND|NOM//obj//116 )//PAD//punct//97 .//MAD//punct//97
6 Beskattningsregler och skattekontroll ;Resultatet//NN|NEU|SIN|DEF|NOM//nsubj//123 av//PP//case//122 projektet//NN|NEU|SIN|DEF|NOM//nmod//120 visar//VB|PRS|AKT//conj//97 enligt//PP//case//125 verket//NN|NEU|SIN|DEF|NOM//obl//123 att//SN//mark//134 systemet//NN|NEU|SIN|DEF|NOM//nsubj//134 med//PP//case//129 upplagshavare//NN|UTR|PLU|IND|NOM//nmod//127 och//KN//cc//131 skatteupplag//NN|NEU|SIN|IND|NOM//conj//129 i//PP//advmod//134 huvudsak//NN|UTR|SIN|IND|NOM//fixed//132 fungerar//VB|PRS|AKT//ccomp//123 bra//AB|POS//advmod//134 i//PP//case//137 Sverige//PM|NOM//obl//134 .//MID//punct//97
6 Beskattningsregler och skattekontroll ;Inga//DT|UTR/NEU|PLU|IND//det//141 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//141 oegentligheter//NN|UTR|PLU|IND|NOM//nsubj:pass//143 har//VB|PRS|AKT//aux//143 uppdagats//VB|SUP|SFO//conj//97 .//MAD//punct//97
6 Beskattningsregler och skattekontroll ;Däremot//AB//advmod//147 har//VB|PRS|AKT//aux//147 framkommit//VB|SUP|AKT//conj//97 att//SN//mark//149 kännedomen//NN|UTR|SIN|DEF|NOM//ccomp//147 om//PP//mark//157 regelsystemet//NN|NEU|SIN|DEF|NOM//nsubj//157 fortfarande//AB//advmod//157 i//PP//case//155 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//155 avseenden//NN|NEU|PLU|IND|NOM//obl//157 är//VB|PRS|AKT//cop//157 bristfällig//JJ|POS|UTR|SIN|IND|NOM//advcl//149 .//MAD//punct//97
6 Beskattningsregler och skattekontroll ;Vidare//AB|KOM//advmod//160 framhålls//VB|PRS|SFO//conj//97 från//PP//case//163 verkets//NN|NEU|SIN|DEF|GEN//nmod:poss//163 sida//NN|UTR|SIN|IND|NOM//obl//160 bl.a.//AB|AN//advmod//160 att//SN//mark//168 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//168 är//VB|PRS|AKT//cop//168 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//160 att//SN//mark//170 nyregistrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//csubj//168 upplagshavare//NN|UTR|PLU|IND|NOM//obj//170 och//KN//cc//173 skatteupplag//NN|NEU|SIN|IND|NOM//conj//171 kontrolleras//VB|PRS|SFO//advcl//168 kort//JJ|POS|UTR|SIN|IND|NOM//amod//176 tid//NN|UTR|SIN|IND|NOM//obl//174 efter//PP//case//178 godkännandet//NN|NEU|SIN|DEF|NOM//obl//174 .//MAD//punct//73
6 Beskattningsregler och skattekontroll ;Vad//HP|NEU|SIN|IND//nsubj//1 gäller//VB|PRS|AKT//advcl//8 strävanden//NN|NEU|PLU|IND|NOM//obj//1 på//PP//case//5 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//5 nivå//NN|UTR|SIN|IND|NOM//nmod//2 kan//VB|PRS|AKT//aux//8 vidare//AB|KOM//advmod//8 nämnas//VB|INF|SFO//ROOT//8 att//SN//mark//15 en//DT|UTR|SIN|IND//det//11 arbetsgrupp//NN|UTR|SIN|IND|NOM//nsubj//15 inom//PP//case//13 regeringskansliet//NN|NEU|SIN|DEF|NOM//nmod//11 har//VB|PRS|AKT//aux//15 sett//VB|SUP|AKT//dep//8 över//PP//compound:prt//15 bl.a.//AB|AN//advmod//18 varusmugglingslagen//NN|UTR|SIN|DEF|NOM//obj//15 .//MAD//punct//8
6 Beskattningsregler och skattekontroll ;Gruppen//NN|UTR|SIN|DEF|NOM//nsubj//23 har//VB|PRS|AKT//aux//23 bl.a.//AB|AN//advmod//23 haft//VB|SUP|AKT//parataxis//8 i//PP//compound:prt//23 uppdrag//NN|NEU|SIN|IND|NOM//fixed//24 att//IE//mark//27 undersöka//VB|INF|AKT//xcomp//23 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//27 att//IE//mark//30 införa//VB|INF|AKT//acl//28 strängare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 straffrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 sanktioner//NN|UTR|PLU|IND|NOM//obj//30 mot//PP//case//35 förfaranden//NN|NEU|PLU|IND|NOM//obl//30 som//HP|-|-|-//mark//37 strider//VB|PRS|AKT//acl:relcl//35 mot//PP//case//39 suspensionsordningen//NN|UTR|SIN|DEF|NOM//obl//37 i//PP//case//41 cirkulationsdirektivet//NN|NEU|SIN|DEF|NOM//nmod//39 .//MAD//punct//23
6 Beskattningsregler och skattekontroll ;Arbetsgruppen//NN|UTR|SIN|DEF|NOM//nsubj//44 har//VB|PRS|AKT//parataxis//23 i//PP//case//46 departementspromemorian//NN|UTR|SIN|IND|NOM//nmod//48 Ny//JJ|POS|UTR|SIN|IND|NOM//amod//48 varusmugglingslag//NN|UTR|SIN|IND|NOM//obj//44 (//PAD//punct//48 Ds//PM|NOM//appos//48 1998:53//RG|NOM//obl//44 )//PAD//punct//23 lämnat//VB|SUP|AKT//conj//23 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 förslag//NN|NEU|PLU|IND|NOM//obj//53 i//PP//case//58 skärpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 riktning//NN|UTR|SIN|IND|NOM//obl//53 .//MAD//punct//23
6 Beskattningsregler och skattekontroll ;Arbetsgruppens//NN|UTR|SIN|DEF|GEN//nmod:poss//61 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//65 till//PP//case//64 ny//JJ|POS|UTR|SIN|IND|NOM//amod//64 varusmugglingslag//NN|UTR|SIN|IND|NOM//nmod//61 bereds//VB|PRS|SFO//parataxis//23 f.n.//AB|AN//advmod//65 inom//PP//case//68 Regeringskansliet//NN|NEU|SIN|DEF|NOM//obl//65 .//MID//punct//23
6 Beskattningsregler och skattekontroll ;Proposition//NN|UTR|SIN|IND|NOM//nsubj:pass//72 kan//VB|PRS|AKT//aux//72 beräknas//VB|INF|SFO//conj//23 lämnas//VB|INF|SFO//xcomp//72 till//PP//case//75 riksdagen//NN|UTR|SIN|DEF|NOM//obl//73 i//PP//case//77 slutet//NN|NEU|SIN|DEF|NOM//obl//73 av//PP//case//79 maj//NN|UTR|SIN|IND|NOM//nmod//77 2000//RG|NOM//nummod//79 .//MAD//punct//23
