6 Trädgårdsnäringens konkurrenssituation ;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//6 med//PP//case//3 detta//DT|NEU|SIN|DEF//det//3 kapitel//NN|NEU|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//6 att//IE//mark//6 redovisa//VB|INF|AKT//ROOT//6 den//DT|UTR|SIN|DEF//det//9 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 trädgårdsnäringens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 struktur//NN|UTR|SIN|IND|NOM//obj//6 och//KN//cc//12 konkurrenskraft//NN|UTR|SIN|IND|NOM//conj//10 ,//MID//punct//10 i//PP//case//17 förhållande//NN|NEU|SIN|IND|NOM//fixed//14 till//PP//fixed//14 Danmark//PM|NOM//obl//6 och//KN//cc//19 Nederländerna//PM|NOM//conj//17 .//MAD//punct//6
6.5 Vissa jämförelser med Danmark och Nederländerna;Skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//79 i//PP//case//78 moms//NN|UTR|SIN|IND|NOM//nmod//76 blir//VB|PRS|AKT//parataxis//63 en//DT|UTR|SIN|IND//det//81 handelsmarginal//NN|UTR|SIN|IND|NOM//xcomp//79 som//HP|-|-|-//nsubj//83 konkurrerar//VB|PRS|AKT//acl:relcl//81 ut//PL//compound:prt//83 den//DT|UTR|SIN|DEF//det//87 seriösa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 handeln//NN|UTR|SIN|DEF|NOM//obj//83 .//MAD//punct//63
6.5 Vissa jämförelser med Danmark och Nederländerna;Branschens//NN|UTR|SIN|DEF|GEN//nmod:poss//91 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 uppskattningar//NN|UTR|PLU|IND|NOM//nsubj//92 antyder//VB|PRS|AKT//parataxis//63 att//SN//mark//97 upp//AB//advmod//97 till//PP//case//97 15//RG|NOM//nummod//97 %//NN|AN//nsubj//100 av//PP//case//99 handeln//NN|UTR|SIN|DEF|NOM//nmod//97 sker//VB|PRS|AKT//conj//63 utan//PP//mark//104 att//SN//mark//104 moms//NN|UTR|SIN|IND|NOM//nsubj:pass//104 redovisas//VB|PRS|SFO//advcl//100 enligt//PP//case//106 lagen//NN|UTR|SIN|DEF|NOM//obl//104 .//MAD//punct//52

6.7 Kollektiva medel;Trädgårdsnäringen//NN|UTR|SIN|DEF|NOM//nsubj//5 i//PP//case//2 Sverige//PM|NOM//nmod//0 har//VB|PRS|AKT//aux//5 tidigare//AB|KOM//advmod//5 haft//VB|SUP|AKT//ROOT//5 tillgång//NN|UTR|SIN|IND|NOM//obj//5 till//PP//case//8 medel//NN|NEU|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj:pass//11 kunnat//VB|SUP|AKT//aux//11 användas//VB|INF|SFO//acl:relcl//8 för//PP//case//14 kollektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 ändamål//NN|NEU|PLU|IND|NOM//obl//11 .//MAD//punct//5
6.7 Kollektiva medel;En//DT|UTR|SIN|IND//det//18 kollektiv//JJ|POS|UTR|SIN|IND|NOM//amod//18 återföring//NN|UTR|SIN|IND|NOM//nsubj:pass//23 av//PP//case//20 prisregleringsavgiften//NN|NEU|PLU|DEF|NOM//nmod//18 på//PP//case//22 handelsgödsel//NN|UTR|SIN|IND|NOM//nmod//20 infördes//VB|PRT|SFO//parataxis//5 år//NN|NEU|SIN|IND|NOM//nmod//25 1982//RG|NOM//obl//23 och//KN//cc//30 på//PP//case//28 bekämpningsmedel//NN|NEU|PLU|IND|NOM//nmod//30 år//NN|NEU|SIN|IND|NOM//nmod//30 1986//RG|NOM//conj//23 .//MID//punct//5
6.7 Kollektiva medel;Dessa//DT|UTR/NEU|PLU|DEF//det//33 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//35 fick//VB|PRT|AKT//aux//35 användas//VB|INF|SFO//parataxis//5 till//PP//case//37 utvecklingsarbete//NN|NEU|SIN|IND|NOM//obl//35 ,//MID//punct//39 information//NN|UTR|SIN|IND|NOM//conj//37 och//KN//cc//41 marknadsfrämjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 åtgärder//NN|UTR|PLU|IND|NOM//conj//37 .//MAD//punct//5
6.7 Kollektiva medel;Inom//PP//case//47 den//DT|UTR|SIN|DEF//det//47 yrkesmässiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 odlingen//NN|UTR|SIN|DEF|NOM//obl//5 fördelades//VB|PRT|SFO//advcl//5 ca//AB|AN//advmod//50 10//RG|NOM//nummod//51 miljoner//NN|UTR|PLU|IND|NOM//nmod//52 kronor//NN|UTR|PLU|IND|NOM//nsubj:pass//48 årligen//AB//advmod//54 fram//AB//advmod//48 till//PP//case//56 dess//AB//obl//48 att//SN//mark//59 avgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//59 avskaffades//VB|PRT|SFO//advcl//5 i//PP//case//61 december//NN|UTR|SIN|IND|NOM//obl//59 1992//RG|NOM//nummod//61 .//MAD//punct//5
6.7 Kollektiva medel;År//NN|NEU|SIN|IND|NOM//nmod//65 1993//RG|NOM//obl//66 anvisade//VB|PRT|AKT//conj//5 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//66 inför//PP//case//69 EU-medlemskapet//NN|NEU|SIN|DEF|NOM//obl//66 25//RG|NOM//nummod//71 miljoner//NN|UTR|PLU|IND|NOM//nmod//72 kronor//NN|UTR|PLU|IND|NOM//obj//66 för//PP//mark//75 att//IE//mark//75 stärka//VB|INF|AKT//advcl//66 trädgårdsnäringens//NN|UTR|SIN|DEF|GEN//nmod:poss//78 långsiktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//78 konkurrenskraft//NN|UTR|SIN|IND|NOM//obj//75 och//KN//cc//82 för//PP//mark//82 att//IE//mark//82 överbrygga//VB|INF|AKT//conj//75 de//DT|UTR/NEU|PLU|DEF//det//84 anpassningssvårigheter//NN|UTR|PLU|IND|NOM//obj//82 som//HP|-|-|-//nsubj:pass//89 i//PP//case//88 ett//DT|NEU|SIN|IND//det//88 övergångsskede//NN|NEU|SIN|IND|NOM//obl//89 förväntades//VB|PRT|SFO//acl:relcl//84 uppkomma//VB|INF|AKT//xcomp//89 för//PP//case//93 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//93 trädgårdsnäring//NN|UTR|SIN|IND|NOM//obl//89 i//PP//case//97 samband//NN|NEU|SIN|IND|NOM//fixed//94 med//PP//case//97 EU-medlemskapet//NN|NEU|SIN|DEF|NOM//nmod//93 .//MAD//punct//5
6.7 Kollektiva medel;Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//100 jordbruksverk//NN|NEU|SIN|IND|NOM//nsubj//103 var//VB|PRT|AKT//cop//103 ansvarig//JJ|POS|UTR|SIN|IND|NOM//amod//103 myndighet//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//105 beslutade//VB|PRT|AKT//conj//5 om//PP//case//107 projektmedel//NN|NEU|PLU|IND|NOM//obl//105 efter//PP//case//109 hörande//NN|NEU|SIN|IND|NOM//nmod//107 av//PP//case//112 Trädgårdsnäringens//PM|GEN//nmod:poss//112 riksförbund//NN|NEU|SIN|IND|NOM//nmod//109 (//PAD//punct//5 TRF//PM|NOM//obj//5 )//PAD//punct//114 ,//MID//punct//118 Grönsaksodlarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//118 Riksförbund//NN|NEU|SIN|IND|NOM//obj//5 (//PAD//punct//118 GRF//PM|NOM//appos//118 )//PAD//punct//118 och//KN//cc//124 Sveriges//PM|GEN//nmod:poss//124 Frukt-//NN|UTR|-|-|SMS//conj//5 och//KN//cc//126 Grönsaksdistributörer//NN|UTR|PLU|IND|NOM//conj//124 (//PAD//punct//124 SFG//PM|NOM//appos//124 )//PAD//punct//124 .//MAD//punct//5
6.7 Kollektiva medel;Medlen//NN|NEU|PLU|DEF|NOM//nsubj:pass//133 fick//VB|PRT|AKT//aux//133 disponeras//VB|INF|SFO//conj//5 under//PP//case//135 perioden//NN|UTR|SIN|DEF|NOM//obl//133 från//PP//case//139 den//DT|UTR|SIN|DEF//det//139 1//RO|NOM//nummod//139 juli//NN|UTR|SIN|IND|NOM//nmod//135 1993//RG|NOM//nummod//139 till//PP//case//144 den//DT|UTR|SIN|DEF//det//144 31//RG|NOM//nummod//144 december//NN|UTR|SIN|IND|NOM//obl//133 1994//RG|NOM//nummod//144 .//MAD//punct//5
6.7 Kollektiva medel;I//PP//case//148 maj//NN|UTR|SIN|IND|NOM//obl//150 1994//RG|NOM//nummod//148 anvisades//VB|PRT|SFO//conj//5 ytterligare//AB|KOM//advmod//152 4//RG|NOM//nummod//153 miljoner//NN|UTR|PLU|IND|NOM//nmod//154 kronor//NN|UTR|PLU|IND|NOM//nsubj:pass//150 till//PP//case//157 samma//DT|UTR/NEU|SIN/PLU|IND//det//157 ändamål//NN|NEU|SIN|IND|NOM//obl//150 .//MAD//punct//5
6.7 Kollektiva medel;Bidrag//NN|NEU|PLU|IND|NOM//nsubj:pass//160 lämnades//VB|PRT|SFO//conj//5 bl.a.//AB|AN//advmod//160 till//PP//case//163 projekt//NN|NEU|SIN|IND|NOM//obl//160 om//PP//case//166 ny//JJ|POS|UTR|SIN|IND|NOM//amod//166 teknik//NN|UTR|SIN|IND|NOM//obl//160 ,//MID//punct//168 information//NN|UTR|SIN|IND|NOM//conj//166 om//PP//case//170 effekterna//NN|UTR|PLU|DEF|NOM//nmod//168 för//PP//case//172 näringen//NN|UTR|SIN|DEF|NOM//nmod//170 av//PP//case//176 ett//DT|NEU|SIN|IND//det//176 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//176 EU-medlemskap//NN|NEU|SIN|IND|NOM//nmod//172 ,//MID//punct//178 produktutveckling//NN|UTR|SIN|IND|NOM//conj//176 ,//MID//punct//180 marknadsföring//NN|UTR|SIN|IND|NOM//conj//176 och//KN//cc//183 konsumentfrämjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//183 åtgärder//NN|UTR|PLU|IND|NOM//conj//176 .//MAD//punct//5
6.7 Kollektiva medel;Någon//DT|UTR|SIN|IND//det//186 uppföljning//NN|UTR|SIN|IND|NOM//nsubj:pass//192 av//PP//case//189 beviljade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//189 projekt//NN|NEU|PLU|IND|NOM//nmod//186 har//VB|PRS|AKT//aux//192 inte//AB//advmod//192 gjorts//VB|SUP|SFO//parataxis//5 .//MAD//punct//5
6.7 Kollektiva medel;Den//DT|UTR|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 trädgårdsnäringen//NN|UTR|SIN|DEF|NOM//nsubj//3 förfogar//VB|PRS|AKT//ROOT//3 inte//AB//advmod//3 i//PP//advmod//3 dagsläget//NN|NEU|SIN|DEF|NOM//fixed//5 över//PP//case//8 medel//NN|NEU|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj:pass//11 kan//VB|PRS|AKT//aux//11 utnyttjas//VB|INF|SFO//acl:relcl//8 för//PP//case//14 kollektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 åtgärder//NN|UTR|PLU|IND|NOM//obl//11 (//PAD//punct//3 se//VB|IMP|AKT//parataxis//3 dock//AB//advmod//16 avsnitt//NN|NEU|SIN|IND|NOM//nmod//19 6.6.1.2//RG|NOM//obj//16 )//PAD//punct//3 .//MAD//punct//3
6.7 Kollektiva medel;I//RG|NOM//punct//3
6.7 Kollektiva medel;Danmark//PM|NOM//nsubj//13 och//KN//cc//2 Nederländerna//PM|NOM//conj//0 (//PAD//punct//0 även//AB//advmod//7 i//PP//case//7 bl.a.//AB|AN//advmod//7 Storbritannien//PM|NOM//appos//0 ,//MID//punct//9 Tyskland//PM|NOM//conj//7 och//KN//cc//11 Österrike//PM|NOM//conj//7 )//PAD//punct//0 finns//VB|PRS|SFO//ROOT//13 ett//DT|NEU|SIN|IND//det//16 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//16 system//NN|NEU|SIN|IND|NOM//nsubj//13 för//PP//case//18 uttag//NN|NEU|SIN|IND|NOM//nmod//16 av//PP//case//20 produktionsavgifter//NN|UTR|PLU|IND|NOM//nmod//18 inom//PP//case//22 trädgårdssektorn//NN|UTR|SIN|DEF|NOM//nmod//20 .//MAD//punct//13
6.7 Kollektiva medel;6.7.1//RG|NOM//amod//25 Danmark//PM|NOM//parataxis//13
6.7 Kollektiva medel;I//PP//case//1 Danmark//PM|NOM//obl//2 tas//VB|PRS|SFO//ROOT//2 avgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//2 ut//AB//advmod//2 för//PP//case//8 alla//DT|UTR/NEU|PLU|IND/DEF//det//8 danskproducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 trädgårdsprodukter//NN|UTR|PLU|IND|NOM//obl//2 som//HP|-|-|-//nsubj:pass//10 omfattas//VB|PRS|SFO//acl:relcl//8 av//PP//case//12 marknadsordningarna//NN|UTR|PLU|DEF|NOM//obl:agent//10 för//PP//case//15 levande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 växter//NN|UTR|PLU|IND|NOM//nmod//12 och//KN//cc//17 blomsterprodukter//NN|UTR|PLU|IND|NOM//conj//15 samt//KN//cc//20 för//PP//case//20 frukt//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//22 grönsaker//NN|UTR|PLU|IND|NOM//conj//20 .//MAD//punct//2
6.7 Kollektiva medel;Dessa//DT|UTR/NEU|PLU|DEF//det//25 medel//NN|NEU|PLU|IND|NOM//nsubj//26 utgör//VB|PRS|AKT//parataxis//2 den//DT|UTR|SIN|DEF//det//29 s.k.//AB|AN//amod//29 produktionsavgiftsfonden//NN|UTR|SIN|DEF|NOM//obj//26 .//MAD//punct//26
6.7 Kollektiva medel;I//PP//case//32 Danmark//PM|NOM//obl//33 finns//VB|PRS|SFO//conj//2 även//AB//advmod//33 den//DT|UTR|SIN|DEF//det//37 s.k.//AB|AN//amod//37 Promilleavgiftsfonden//NN|UTR|SIN|DEF|NOM//nsubj//33 ,//MID//punct//40 vilken//HP|UTR|SIN|IND//nsubj//40 avser//VB|PRS|AKT//acl:relcl//37 restitution//NN|UTR|SIN|IND|NOM//obj//40 av//PP//case//45 branschens//NN|UTR|SIN|DEF|GEN//nmod:poss//45 inbetalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 bekämpningsmedelsskatter//NN|UTR|PLU|IND|NOM//nmod//41 .//MAD//punct//33
6.7 Kollektiva medel;Fondernas//NN|UTR|PLU|DEF|GEN//nmod:poss//48 syfte//NN|NEU|SIN|IND|NOM//nsubj//49 är//VB|PRS|AKT//cop//2 att//IE//mark//51 stärka//VB|INF|AKT//ccomp//49 trädgårdsnäringens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 utvecklingsmöjligheter//NN|UTR|PLU|IND|NOM//obj//51 och//KN//cc//55 konkurrenskraft//NN|UTR|SIN|IND|NOM//conj//53 .//MAD//punct//2
6.7 Kollektiva medel;Fonderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//1 förvaltas//VB|PRS|SFO//ROOT//1 av//PP//case//4 Gartneriets//PM|GEN//nmod:poss//4 Afsætningsudvalg//NN|NEU|SIN|IND|NOM//obl:agent//1 (//PAD//punct//6 GAU//PM|NOM//appos//4 )//PAD//punct//6 .//MAD//punct//1
6.7 Kollektiva medel;Inom//PP//case//10 GAU//PM|NOM//obl//11 finns//VB|PRS|SFO//conj//1 för//PP//case//14 respektive//AB//amod//14 frukt//NN|UTR|SIN|IND|NOM//obl//11 och//KN//cc//16 bär//NN|NEU|PLU|IND|NOM//conj//11 ,//MID//punct//18 grönsaker//NN|UTR|PLU|IND|NOM//obj//16 ,//MID//punct//20 blommor//NN|UTR|PLU|IND|NOM//conj//16 samt//KN//cc//22 plantskoleprodukter//NN|UTR|PLU|IND|NOM//conj//16 ett//DT|NEU|SIN|IND//det//24 arbetsutskott//NN|NEU|SIN|IND|NOM//obj//16 som//HP|-|-|-//nsubj//26 har//VB|PRS|AKT//acl:relcl//24 till//PP//case//28 uppgift//NN|UTR|SIN|IND|NOM//obl//26 att//IE//mark//31 dels//KN//advmod//31 komma//VB|INF|AKT//advcl//16 med//PP//case//33 förslag//NN|NEU|SIN|IND|NOM//obl//31 till//PP//case//35 budget//NN|UTR|SIN|IND|NOM//nmod//33 och//KN//cc//37 åtgärder//NN|UTR|PLU|IND|NOM//conj//35 och//KN//cc//42 dels//KN//advmod//42 efter//PP//case//41 beviljande//NN|NEU|SIN|IND|NOM//obl//42 utföra//VB|INF|AKT//conj//31 åtgärderna//NN|UTR|PLU|DEF|NOM//obj//42 .//MAD//punct//11
6.7 Kollektiva medel;I//PP//case//46 arbetsutskotten//NN|UTR|SIN|DEF|NOM//obl//47 sitter//VB|PRS|AKT//conj//1 uteslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 representanter//NN|UTR|PLU|IND|NOM//nsubj//47 för//PP//case//51 näringen//NN|UTR|SIN|DEF|NOM//nmod//49 .//MAD//punct//47
6.7 Kollektiva medel;6.7.1.1//RG|NOM//nummod//54 Avgifter//NN|UTR|PLU|IND|NOM//nsubj//47 till//PP//case//56 produktionsavgiftsfonden//NN|UTR|SIN|DEF|NOM//nmod//54
6.7 Kollektiva medel;En//DT|UTR|SIN|IND//det//2 omsättningsbaserad//PC|PRF|UTR|SIN|IND|NOM//amod//2 avgift//NN|UTR|SIN|IND|NOM//nsubj:pass//3 tas//VB|PRS|SFO//ROOT//3 ut//PL//compound:prt//3 för//PP//case//8 alla//DT|UTR/NEU|PLU|IND/DEF//det//8 danskproducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 trädgårdsprodukter//NN|UTR|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj:pass//10 omfattas//VB|PRS|SFO//acl:relcl//8 av//PP//case//12 marknadsordningarna//NN|UTR|PLU|DEF|NOM//obl:agent//10 för//PP//case//15 levande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 växter//NN|UTR|PLU|IND|NOM//nmod//12 och//KN//cc//17 blomsterprodukter//NN|UTR|PLU|IND|NOM//conj//15 samt//KN//cc//20 för//PP//case//20 frukt//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//22 grönsaker//NN|UTR|PLU|IND|NOM//conj//20 .//MAD//punct//3
6.7 Kollektiva medel;De//DT|UTR/NEU|PLU|DEF//det//26 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 avgiftssatserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//28 har//VB|PRS|AKT//aux//28 tagits//VB|SUP|SFO//parataxis//3 fram//PL//advmod//28 i//PP//case//31 överenskommelse//NN|UTR|SIN|IND|NOM//obl//28 med//PP//case//33 näringen//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//3
6.7 Kollektiva medel;För//PP//case//37 år//NN|NEU|SIN|IND|NOM//nmod//37 1995//RG|NOM//obl//38 togs//VB|PRT|SFO//parataxis//3 produktionsavgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//38 ut//PL//advmod//38 enligt//PP//case//42 tabell//NN|UTR|SIN|IND|NOM//obl//38 6.11//RG|NOM//obl//38 .//MAD//punct//3
6.7 Kollektiva medel;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
6.7 Kollektiva medel;GAU//PM|NOM//appos//0 ,//MID//punct//2 Danmark//PM|NOM//conj//2 .//MID//punct//2
6.7 Kollektiva medel;6.7.1.2//RG|NOM//amod//7 Finansiering//NN|UTR|SIN|IND|NOM//appos//0 av//PP//case//9 promilleavgiftsfonden//NN|UTR|SIN|DEF|NOM//nmod//7
6.7 Kollektiva medel;Denna//DT|UTR|SIN|DEF//det//1 fond//NN|UTR|SIN|IND|NOM//nsubj:pass//2 finansierades//VB|PRT|SFO//ROOT//2 fram//PL//compound:prt//2 t.o.m.//AB|AN//case//7 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//7 januari//NN|UTR|SIN|IND|NOM//obl//2 1996//RG|NOM//nummod//7 genom//PP//case//10 restitution//NN|UTR|SIN|IND|NOM//obl//2 av//PP//case//13 den//DT|UTR|SIN|DEF//det//13 fastighetsskatt//NN|UTR|SIN|IND|NOM//nmod//10 som//HP|-|-|-//obj//16 trädgårdsnäringen//NN|UTR|SIN|DEF|NOM//nsubj//16 betalat//VB|SUP|AKT//acl:relcl//13 in//PL//compound:prt//16 .//MAD//punct//2
6.7 Kollektiva medel;I//PP//advmod//21 dag//NN|UTR|SIN|IND|NOM//fixed//19 avser//VB|PRS|AKT//parataxis//2 fonden//NN|UTR|SIN|DEF|NOM//nmod//23 restitution//NN|UTR|SIN|IND|NOM//obj//21 av//PP//case//25 bekämpningsmedelsavgifter//NN|UTR|SIN|IND|NOM//nmod//23 .//MAD//punct//21
6.7 Kollektiva medel;År//NN|NEU|SIN|IND|NOM//nmod//28 1995//RG|NOM//obl//29 förfogade//VB|PRT|AKT//parataxis//21 fonden//NN|UTR|SIN|DEF|NOM//obj//29 över//PP//case//33 1//RG|NOM//nummod//33 940//RG|NOM//nmod//30 000//RG|NOM//nummod//36 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 kronor//NN|UTR|PLU|IND|NOM//obj//29 .//MAD//punct//21
6.7 Kollektiva medel;6.7.1.3//RG|NOM//amod//40 Fondernas//NN|UTR|PLU|DEF|GEN//nmod:poss//40 användningsområde//NN|NEU|SIN|IND|NOM//parataxis//21
6.7 Kollektiva medel;Medlen//NN|NEU|PLU|DEF|NOM//nsubj:pass//6 i//PP//case//4 dessa//DT|UTR/NEU|PLU|DEF//det//4 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//4 fonder//NN|UTR|PLU|IND|NOM//nmod//0 får//VB|PRS|AKT//aux//6 användas//VB|INF|SFO//ROOT//6 till//PP//case//9 avsättningsfrämjande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 åtgärder//NN|UTR|PLU|IND|NOM//obl//6 ,//MID//punct//11 forskning//NN|UTR|SIN|IND|NOM//conj//9 och//KN//cc//13 försök//NN|NEU|SIN|IND|NOM//conj//9 ,//MID//punct//15 produktutveckling//NN|UTR|SIN|IND|NOM//conj//9 ,//MID//punct//17 rådgivning//NN|UTR|SIN|IND|NOM//conj//9 ,//MID//punct//19 utbildning//NN|UTR|SIN|IND|NOM//conj//9 ,//MID//punct//21 sjukdomsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 åtgärder//NN|UTR|PLU|IND|NOM//conj//9 ,//MID//punct//24 bekämpning//NN|UTR|SIN|IND|NOM//conj//9 och//KN//cc//26 kontroll//NN|UTR|SIN|IND|NOM//conj//9 av//PP//case//28 skadegörare//NN|UTR|PLU|IND|NOM//nmod//26 samt//KN//cc//31 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 åtgärder//NN|UTR|PLU|IND|NOM//conj//28 som//HP|-|-|-//obl//34 Jordbruksministern//PM|NOM//nsubj//34 ger//VB|PRS|AKT//acl:relcl//31 sitt//PS|NEU|SIN|DEF//nmod:poss//36 medgivande//NN|NEU|SIN|IND|NOM//obj//34 till//PP//case//32 .//MAD//punct//6
6.7 Kollektiva medel;Fondernas//NN|UTR|PLU|DEF|GEN//nmod:poss//40 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//43 får//VB|PRS|AKT//aux//43 inte//AB//advmod//43 användas//VB|INF|SFO//parataxis//6 för//PP//case//46 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 kostnader//NN|UTR|PLU|IND|NOM//obl//43 .//MAD//punct//6
6.7 Kollektiva medel;En//DT|UTR|SIN|IND//det//49 avgift//NN|UTR|SIN|IND|NOM//nsubj:pass//50 tas//VB|PRS|SFO//parataxis//6 ut//PL//compound:prt//50 från//PP//case//53 mottagaren//NN|UTR|SIN|DEF|NOM//obl//50 av//PP//case//55 medlen//NN|NEU|PLU|DEF|NOM//obl//50 vilken//HP|UTR|SIN|IND//nsubj//57 finansierar//VB|PRS|AKT//acl:relcl//55 GAU//NN|UTR|SIN|DEF|NOM//obj//57 ://MID//punct//58 s//PP//nummod//61 administration//NN|UTR|SIN|IND|NOM//obj//57 .//MAD//punct//50
6.7 Kollektiva medel;För//PP//case//65 år//NN|NEU|SIN|IND|NOM//nmod//65 1995//RG|NOM//obl//50 uppgick//VB|PRT|AKT//conj//6 denna//DT|UTR|SIN|DEF//det//68 avgift//NN|UTR|SIN|IND|NOM//nsubj//66 till//PP//case//71 6,96//RG|NOM//nummod//71 %//NN|AN//obl//66 av//PP//case//75 det//DT|NEU|SIN|DEF//det//75 beviljade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//75 beloppet//NN|NEU|SIN|DEF|NOM//nmod//71 .//MID//punct//6
6.7 Kollektiva medel;Se//VB|IMP|AKT//parataxis//6 även//AB//advmod//77 tabell//NN|UTR|SIN|IND|NOM//obj//77 6.12//RG|NOM//obl//77 .//MAD//punct//77
6.7 Kollektiva medel;4ABELL//AB|AN//amod//83 Användning//NN|UTR|SIN|IND|NOM//appos//77 av//PP//case//87 de//DT|UTR/NEU|PLU|DEF//det//87 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 fonderna//NN|UTR|PLU|DEF|NOM//nmod//83 år//NN|NEU|SIN|IND|NOM//nmod//89 1995//RG|NOM//nmod//87 ,//MID//punct//92 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 kronor//NN|UTR|PLU|IND|NOM//conj//83 .//MAD//punct//6
6.7 Kollektiva medel;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
6.7 Kollektiva medel;GAU//PM|NOM//appos//0 ,//MID//punct//2 Danmark//PM|NOM//conj//2 .//MID//punct//2
6.7 Kollektiva medel;6.7.2//RG|NOM//parataxis//0 Nederländerna//PM|NOM//nsubj:pass//6
6.7 Kollektiva medel;I//PP//case//1 Nederländerna//PM|NOM//obl//2 finns//VB|PRS|SFO//ROOT//2 ett//DT|NEU|SIN|IND//det//5 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//5 system//NN|NEU|SIN|IND|NOM//nsubj//2 med//PP//case//7 produktionsavgifter//NN|UTR|PLU|IND|NOM//nmod//5 som//HP|-|-|-//nsubj//9 liknar//VB|PRS|AKT//acl:relcl//7 det//DT|NEU|SIN|DEF//det//11 danska//JJ|POS|UTR/NEU|SIN|DEF|NOM//obj//9 .//MAD//punct//2
6.7 Kollektiva medel;Medlen//NN|NEU|PLU|DEF|NOM//nsubj:pass//14 används//VB|PRS|SFO//parataxis//2 till//PP//case//17 bl.a.//AB|AN//advmod//17 marknadsföring//NN|UTR|SIN|IND|NOM//obl//14 samt//KN//cc//19 forskning//NN|UTR|SIN|IND|NOM//conj//17 och//KN//cc//21 utveckling//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//14
