Till statsrådet Lars-Erik Lövdén ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 11//RG|NOM//nummod//4 november//NN|UTR|SIN|IND|NOM//obj//1 1999//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppdrag//NN|NEU|SIN|IND|NOM//obl//7 att//IE//mark//14 föreslå//VB|INF|AKT//acl//4 permanenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 regler//NN|UTR|PLU|IND|NOM//obj//14 för//PP//case//19 kooperativ//NN|NEU|SIN|IND|NOM//amod//19 hyresrätt//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//1
2 Allmänna överväganden;En//DT|UTR|SIN|IND//det//1 avvikelse//NN|UTR|SIN|IND|NOM//nsubj//35 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//5 med//PP//fixed//2 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//5 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//1 att//SN//mark//15 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//15 som//HP|-|-|-//nsubj//11 skall//VB|PRS|AKT//aux//11 bli//VB|INF|AKT//acl:relcl//8 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//13 hyresgäst//NN|UTR|SIN|IND|NOM//obj//11 skall//VB|PRS|AKT//aux//15 erlägga//VB|INF|AKT//csubj//1 ett//DT|NEU|SIN|IND//det//17 kapitaltillskott//NN|NEU|SIN|IND|NOM//obj//15 till//PP//case//21 den//DT|UTR|SIN|DEF//det//21 kooperativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 hyresrättsföreningen//NN|UTR|SIN|DEF|NOM//obl//15 .//MAD//punct//1
2 Allmänna överväganden;Men//KN//cc//35 till//PP//case//25 skillnad//NN|UTR|SIN|IND|NOM//obl//35 från//PP//case//28 en//DT|UTR|SIN|IND//det//28 bostadsrättshavare//NN|UTR|SIN|IND|NOM//nmod//25 skall//VB|PRS|AKT//aux//35 en//DT|UTR|SIN|IND//det//32 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//32 hyresgäst//NN|UTR|SIN|IND|NOM//nsubj//35 inte//AB//advmod//35 kunna//VB|INF|AKT//aux//35 göra//VB|INF|AKT//ROOT//35 en//DT|UTR|SIN|IND//det//37 vinst//NN|UTR|SIN|IND|NOM//obj//35 genom//PP//mark//40 att//IE//mark//40 sälja//VB|INF|AKT//advcl//35 sin//PS|UTR|SIN|DEF//nmod:poss//42 hyresrätt//NN|UTR|SIN|IND|NOM//obj//40 .//MAD//punct//35
2 Allmänna överväganden;Grundtanken//NN|UTR|SIN|DEF|NOM//nsubj//45 är//VB|PRS|AKT//parataxis//35 i//PP//advmod//45 stället//NN|NEU|SIN|DEF|NOM//fixed//46 att//SN//mark//58 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//58 som//HP|-|-|-//nsubj//51 säger//VB|PRS|AKT//acl:relcl//49 upp//PL//compound:prt//51 sin//PS|UTR|SIN|DEF//nmod:poss//54 lägenhet//NN|UTR|SIN|IND|NOM//obj//51 så//AB//mark//58 att//IE//mark//58 säga//VB|INF|AKT//aux//58 lämnar//VB|PRS|AKT//ccomp//45 tillbaka//PL//compound:prt//58 lägenheten//NN|UTR|SIN|DEF|NOM//obj//58 till//PP//case//62 föreningen//NN|UTR|SIN|DEF|NOM//obl//58 mot//PP//mark//65 att//IE//mark//65 återfå//VB|INF|AKT//advcl//58 erlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//67 kapitaltillskott//NN|NEU|PLU|IND|NOM//obj//65 .//MAD//punct//35
2 Allmänna överväganden;Det//DT|NEU|SIN|DEF//det//1 sagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj//2 får//VB|PRS|AKT//ROOT//2 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 konsekvenser//NN|UTR|PLU|IND|NOM//obj//2 .//MAD//punct//2
2 Allmänna överväganden;Liksom//PP//mark//9 för//PP//case//9 en//DT|UTR|SIN|IND//det//9 medlem//NN|UTR|SIN|IND|NOM//advcl//2 i//PP//case//12 en//DT|UTR|SIN|IND//det//12 bostadsrättsförening//NN|UTR|SIN|IND|NOM//nmod//9 finns//VB|PRS|SFO//conj//2 risk//NN|UTR|SIN|IND|NOM//nsubj//13 för//PP//case//18 den//DT|UTR|SIN|DEF//det//18 kooperative//JJ|POS|MAS|SIN|DEF|NOM//amod//18 hyresgästen//NN|UTR|SIN|DEF|NOM//nmod//14 att//IE//mark//20 förlora//VB|INF|AKT//acl//18 de//DT|UTR/NEU|PLU|DEF//det//22 pengar//NN|UTR|PLU|IND|NOM//obj//20 som//HP|-|-|-//nsubj:pass//25 har//VB|PRS|AKT//aux//25 satts//VB|SUP|SFO//acl:relcl//22 in//PL//compound:prt//25 i//PP//case//28 föreningen//NN|UTR|SIN|DEF|NOM//obl//25 .//MAD//punct//2
2 Allmänna överväganden;Men//KN//cc//34 utsikten//NN|UTR|SIN|DEF|NOM//nsubj//34 till//PP//case//33 vinst//NN|UTR|SIN|IND|NOM//nmod//31 finns//VB|PRS|SFO//conj//2 inte//AB//advmod//34 .//MAD//punct//34
2 Allmänna överväganden;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//47 har//VB|PRS|AKT//aux//47 i//PP//case//41 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 sammanhang//NN|NEU|PLU|IND|NOM//obl//47 ,//MID//punct//41 bl.a.//AB|AN//advmod//45 under//PP//case//45 försöksverksamheten//NN|UTR|SIN|DEF|NOM//appos//41 ,//MID//punct//47 framhållits//VB|SUP|SFO//parataxis//34 som//KN//mark//50 en//DT|UTR|SIN|IND//det//50 nackdel//NN|UTR|SIN|IND|NOM//xcomp//47 (//PAD//punct//47 se//VB|IMP|AKT//parataxis//47 t.ex.//AB|AN//advmod//52 Boverkets//PM|GEN//nmod:poss//55 rapport//NN|UTR|SIN|IND|NOM//obj//52 [//PAD//nmod//57 1996:7//RG|NOM//obj//52 ]//PAD//punct//47 Utvärdering//NN|UTR|SIN|IND|NOM//nsubj//34 av//PP//case//61 försöksverksamheten//NN|UTR|SIN|DEF|NOM//nmod//59 med//PP//case//64 Kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//64 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//61 ,//MID//punct//64 s.//NN|AN//nmod//67 42//RG|NOM//nummod//68 f.//NN|AN//nmod//64 )//PAD//punct//34 .//MAD//punct//2
2 Allmänna överväganden;Vi//PN|UTR|PLU|DEF|SUB//nsubj//77 vill//VB|PRS|AKT//aux//77 inte//AB//advmod//77 på//PP//case//76 något//DT|NEU|SIN|IND//det//76 sätt//NN|NEU|SIN|IND|NOM//obl//77 förneka//VB|INF|AKT//parataxis//2 denna//DT|UTR|SIN|DEF//det//79 skillnad//NN|UTR|SIN|IND|NOM//obj//77 mellan//PP//case//81 bostadsrätt//NN|UTR|SIN|IND|NOM//nmod//79 och//KN//cc//83 kooperativ//JJ|POS|UTR|SIN|IND|NOM//conj//81 hyresrätt//NN|UTR|SIN|IND|NOM//conj//81 .//MAD//punct//77
2 Allmänna överväganden;Men//KN//cc//88 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//88 finns//VB|PRS|SFO//conj//2 ändå//AB//advmod//88 skäl//NN|NEU|PLU|IND|NOM//nsubj//88 att//IE//mark//93 närmare//AB|KOM//advmod//93 granska//VB|INF|AKT//acl//90 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//93 .//MAD//punct//88
2 Allmänna överväganden;När//HA//mark//3 en//DT|UTR|SIN|IND//det//2 bostadsrättsförening//NN|UTR|SIN|IND|NOM//nsubj:pass//3 bildas//VB|PRS|SFO//advcl//4 upplåter//VB|PRS|AKT//ROOT//4 den//PN|UTR|SIN|DEF|SUB/OBJ//det//6 lägenheterna//NN|UTR|PLU|DEF|NOM//obj//4 med//PP//case//8 bostadsrätt//NN|UTR|SIN|IND|NOM//obl//4 .//MID//punct//4
2 Allmänna överväganden;De//DT|UTR/NEU|PLU|DEF//det//12 blivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 bostadsrättshavarna//NN|UTR|PLU|DEF|NOM//nsubj//13 erlägger//VB|PRS|AKT//parataxis//4 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//15 insatser//NN|UTR|PLU|IND|NOM//obj//13 .//MAD//punct//4
2 Allmänna överväganden;Men//KN//cc//19 därefter//AB//advmod//19 sker//VB|PRS|AKT//conj//4 i//PP//case//23 allt//DT|NEU|SIN|IND/DEF//advmod//22 väsentligt//JJ|POS|NEU|SIN|IND|NOM//amod//23 innehavarbyten//NN|UTR|SIN|DEF|NOM//obl//19 genom//PP//mark//27 att//SN//mark//27 bostadsrättshavaren//NN|UTR|SIN|DEF|NOM//nsubj//27 säljer//VB|PRS|AKT//advcl//19 sin//PS|UTR|SIN|DEF//nmod:poss//29 bostadsrätt//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//19
2 Allmänna överväganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 är//VB|PRS|AKT//cop//34 dessa//DT|UTR/NEU|PLU|DEF//det//34 försäljningar//NN|UTR|PLU|IND|NOM//parataxis//19 som//HP|-|-|-//nsubj//37 kan//VB|PRS|AKT//aux//37 ge//VB|INF|AKT//acl:relcl//34 bostadsrättshavare//NN|UTR|SIN|IND|NOM//iobj//37 en//DT|UTR|SIN|IND//det//40 vinst//NN|UTR|SIN|IND|NOM//obj//37 .//MAD//punct//34
2 Allmänna överväganden;Däremot//AB//advmod//43 har//VB|PRS|AKT//conj//4 bostadsrättsföreningen//NN|UTR|SIN|DEF|NOM//nsubj//43 ingen//DT|UTR|SIN|IND//det//46 nytta//NN|UTR|SIN|IND|NOM//obj//43 av//PP//case//50 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 värden//NN|NEU|PLU|IND|NOM//nmod//46 på//PP//case//52 bostadsrätterna//NN|UTR|PLU|DEF|NOM//nmod//50 .//MAD//punct//43
2 Allmänna överväganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//57 bör//VB|PRS|AKT//aux//57 också//AB//advmod//57 nämnas//VB|INF|SFO//conj//43 att//SN//mark//66 årsavgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//66 –//RG|NOM//punct//61 motsvarigheten//NN|UTR|SIN|DEF|NOM//appos//59 till//PP//case//63 hyra//NN|UTR|SIN|IND|NOM//nmod//61 –//PM|NOM//punct//66 inte//AB//advmod//66 påverkas//VB|PRS|SFO//ccomp//57 av//PP//mark//74 hur//HA//advmod//69 mycket//AB|POS//advmod//74 den//DT|UTR|SIN|DEF//det//72 nye//JJ|POS|MAS|SIN|DEF|NOM//amod//72 bostadsrättshavaren//NN|UTR|SIN|DEF|NOM//nsubj//74 har//VB|PRS|AKT//aux//74 betalat//VB|SUP|AKT//ccomp//66 för//PP//case//76 bostadsrätten//NN|UTR|SIN|DEF|NOM//obl//74 .//MAD//punct//43
2 Allmänna överväganden;Vid//PP//case//1 bildandet//NN|NEU|SIN|DEF|NOM//obl//12 av//PP//case//5 en//DT|UTR|SIN|IND//det//5 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//5 hyresrättsförening//NN|UTR|SIN|IND|NOM//nmod//1 skall//VB|PRS|AKT//aux//12 de//DT|UTR/NEU|PLU|DEF//det//10 blivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 kooperativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 hyresgästerna//NN|UTR|PLU|DEF|NOM//nsubj//12 också//AB//advmod//12 erlägga//VB|INF|AKT//ROOT//12 kapitaltillskott//NN|NEU|SIN|IND|NOM//obj//12 .//MAD//punct//12
2 Allmänna överväganden;Men//KN//cc//24 sedan//AB//advmod//24 skall//VB|PRS|AKT//aux//24 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//24 vid//PP//case//21 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//21 innehavarskiften//NN|UTR|SIN|DEF|NOM//obl//24 –//RG|NOM//punct//24 här//AB//advmod//24 bortses//VB|PRS|SFO//conj//12 från//PP//case//27 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//27 uppräkning//NN|UTR|SIN|IND|NOM//obl//24 –//RG|NOM//punct//29 handla//VB|INF|AKT//conj//12 om//PP//mark//35 att//SN//mark//35 den//DT|UTR|SIN|DEF//det//34 gamle//JJ|POS|MAS|SIN|DEF|NOM//amod//34 hyresgästen//NN|UTR|SIN|DEF|NOM//nsubj//35 får//VB|PRS|AKT//advcl//29 tillbaka//PL//advmod//35 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//38 kapitaltillskott//NN|NEU|PLU|IND|NOM//obj//35 av//PP//case//40 föreningen//NN|UTR|SIN|DEF|NOM//nmod//38 medan//SN//mark//45 den//DT|UTR|SIN|DEF//det//44 nye//JJ|POS|MAS|SIN|DEF|NOM//amod//44 hyresgästen//NN|UTR|SIN|DEF|NOM//nsubj//45 betalar//VB|PRS|AKT//advcl//35 ett//DT|NEU|SIN|IND//det//48 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 belopp//NN|NEU|SIN|IND|NOM//obj//45 till//PP//case//50 föreningen//NN|UTR|SIN|DEF|NOM//nmod//48 .//MAD//punct//29
2 Allmänna överväganden;I//PP//case//55 någorlunda//AB//advmod//54 attraktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 områden//NN|NEU|PLU|IND|NOM//obl//59 torde//VB|PRT|AKT//aux//59 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//59 komma//VB|INF|AKT//aux//59 innebära//VB|INF|AKT//conj//12 att//SN//mark//68 en//DT|UTR|SIN|IND//det//63 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//63 hyresgäst//NN|UTR|SIN|IND|NOM//nsubj//68 vid//PP//case//65 innehavarskiften//NN|UTR|SIN|DEF|NOM//nmod//63 genomsnittligt//AB|POS//advmod//68 får//VB|PRS|AKT//aux//68 betala//VB|INF|AKT//ccomp//59 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 kapitaltillskott//NN|NEU|PLU|IND|NOM//obj//68 än//KN//case//73 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 bostadsrättshavare//NN|UTR|PLU|IND|NOM//acl//70 .//MAD//punct//12
2 Allmänna överväganden;Saken//NN|UTR|SIN|DEF|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 alltså//AB//advmod//5 inte//AB//advmod//5 så//AB//advmod//5 enkel//JJ|POS|UTR|SIN|IND|NOM//ROOT//5 att//SN//mark//9 man//PN|UTR|SIN|IND|SUB//nsubj//9 kan//VB|PRS|AKT//aux//9 tala//VB|INF|AKT//csubj//5 endast//AB//advmod//9 om//SN//case//14 en//DT|UTR|SIN|IND//det//14 utebliven//PC|PRF|UTR|SIN|IND|NOM//amod//14 chans//NN|UTR|SIN|IND|NOM//obl//9 till//PP//case//16 vinst//NN|UTR|SIN|IND|NOM//nmod//14 .//MAD//punct//5
2 Allmänna överväganden;Sett//PC|PRF|NEU|SIN|IND|NOM//conj//5 i//PP//case//23 ett//DT|NEU|SIN|IND//det//23 lite//AB|POS//advmod//22 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 perspektiv//NN|NEU|SIN|IND|NOM//obl//18 kan//VB|PRS|AKT//aux//31 som//KN//case//27 en//DT|UTR|SIN|IND//det//27 fördel//NN|UTR|SIN|IND|NOM//obl//31 med//PP//case//30 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//30 hyresrätt//NN|UTR|SIN|IND|NOM//nmod//27 hävdas//VB|PRS|SFO//conj//5 att//SN//mark//36 erforderliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 kapitaltillskott//NN|NEU|PLU|IND|NOM//nsubj:pass//36 kan//VB|PRS|AKT//aux//36 hållas//VB|INF|SFO//advcl//31 nere//AB//advmod//36 .//MAD//punct//5
2 Allmänna överväganden;Man//PN|UTR|SIN|IND|SUB//nsubj//40 undviker//VB|PRS|AKT//parataxis//5 att//SN//mark//43 överpriser//NN|UTR|PLU|IND|NOM//nsubj:pass//43 betalas//VB|PRS|SFO//ccomp//40 till//PP//case//46 en//DT|UTR|SIN|IND//det//46 person//NN|UTR|SIN|IND|NOM//obl//43 som//HP|-|-|-//nsubj//49 dessutom//AB//advmod//49 lämnar//VB|PRS|AKT//acl:relcl//46 föreningen//NN|UTR|SIN|DEF|NOM//obj//49 .//MAD//punct//40
2 Allmänna överväganden;Ett//DT|NEU|SIN|IND//det//54 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 kapitaltillskott//NN|NEU|SIN|IND|NOM//nsubj//55 ger//VB|PRS|AKT//conj//40 en//DT|UTR|SIN|IND//det//58 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 boendekostnad//NN|UTR|SIN|IND|NOM//obj//55 .//MAD//punct//40
2 Allmänna överväganden;Lite//AB|POS//advmod//1 tillspetsat//PC|PRF|NEU|SIN|IND|NOM//advcl//5 kan//VB|PRS|AKT//aux//5 man//PN|UTR|SIN|IND|SUB//nsubj//5 därför//AB//advmod//5 säga//VB|INF|AKT//ROOT//5 att//SN//mark//15 bostadsrättshavarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//8 chans//NN|UTR|SIN|IND|NOM//nsubj//15 till//PP//case//10 vinst//NN|UTR|SIN|IND|NOM//nmod//8 för//PP//case//13 kooperativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 hyresgäster//NN|UTR|PLU|IND|NOM//nmod//10 är//VB|PRS|AKT//aux:pass//15 ersatt//PC|PRF|UTR|SIN|IND|NOM//ccomp//5 av//PP//case//17 chansen//NN|UTR|SIN|DEF|NOM//obl//15 till//PP//case//19 en//DT|UTR|SIN|IND//obl//15 på//PP//case//23 sikt//NN|UTR|SIN|IND|NOM//advmod//22 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 boendekostnad//NN|UTR|SIN|IND|NOM//nmod//19 .//MAD//punct//5
2 Allmänna överväganden;Att//SN//mark//30 detta//DT|NEU|SIN|DEF//det//27 förhållande//NN|NEU|SIN|IND|NOM//nsubj//30 blir//VB|PRS|AKT//advcl//30 känt//PC|PRF|NEU|SIN|IND|NOM//xcomp//28 tror//VB|PRS|AKT//csubj//35 vi//PN|UTR|PLU|DEF|SUB//nsubj//30 är//VB|PRS|AKT//cop//35 ett//DT|NEU|SIN|IND//det//35 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//35 inslag//NN|NEU|SIN|IND|NOM//parataxis//5 ,//MID//punct//35 om//PP//mark//41 kooperativ//JJ|POS|UTR|SIN|IND|NOM//amod//39 hyresrätt//NN|UTR|SIN|IND|NOM//nsubj//41 skall//VB|PRS|AKT//aux//41 framstå//VB|INF|AKT//advcl//35 som//KN//case//45 ett//DT|NEU|SIN|IND//det//45 slagkraftigt//JJ|POS|NEU|SIN|IND|NOM//amod//45 alternativ//NN|NEU|SIN|IND|NOM//obl//41 .//MAD//punct//5
2 Allmänna överväganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 diskuteras//VB|INF|SFO//ROOT//2 om//SN//case//4 risken//NN|UTR|SIN|DEF|NOM//nsubj//9 för//PP//case//6 förlust//NN|UTR|SIN|IND|NOM//nmod//4 är//VB|PRS|AKT//cop//9 lika//AB//advmod//9 stor//JJ|POS|UTR|SIN|IND|NOM//xcomp//2 om//SN//mark//12 man//PN|UTR|SIN|IND|SUB//nsubj//12 jämför//VB|PRS|AKT//advcl//9 bostadsrätt//NN|UTR|SIN|IND|NOM//obj//12 och//KN//cc//15 kooperativ//JJ|POS|UTR|SIN|IND|NOM//conj//13 hyresrätt//NN|UTR|SIN|IND|NOM//conj//13 .//MAD//punct//9
2 Allmänna överväganden;I//PP//case//20 vart//DT|NEU|SIN|IND//det//20 fall//NN|NEU|SIN|IND|NOM//obl//22 kan//VB|PRS|AKT//aux//22 konstateras//VB|INF|SFO//parataxis//2 att//SN//mark//27 bostadsrättshavarens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//27 att//IE//mark//27 få//VB|INF|AKT//advcl//22 tillbaka//PL//compound:prt//27 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//30 insatser//NN|UTR|PLU|IND|NOM//obj//27 på//PP//case//35 ett//DT|NEU|SIN|IND//det//35 mer//AB|KOM//advmod//34 omedelbart//JJ|POS|NEU|SIN|IND|NOM//amod//35 sätt//NN|NEU|SIN|IND|NOM//nmod//30 styrs//VB|PRS|SFO//advcl//27 av//PP//case//38 marknadsläget//NN|NEU|SIN|DEF|NOM//obl:agent//36 .//MAD//punct//2
2 Allmänna överväganden;För//PP//case//41 bostadsrättshavaren//NN|UTR|SIN|DEF|NOM//obl//42 gäller//VB|PRS|AKT//conj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 att//IE//mark//45 hitta//VB|INF|AKT//csubj//42 en//DT|UTR|SIN|IND//det//47 köpare//NN|UTR|SIN|IND|NOM//obj//45 som//HP|-|-|-//nsubj//50 är//VB|PRS|AKT//cop//50 beredd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//47 att//IE//mark//52 betala//VB|INF|AKT//advcl//50 begärt//PC|PRF|NEU|SIN|IND|NOM//amod//54 pris//NN|NEU|SIN|IND|NOM//obj//52 .//MAD//punct//2
2 Allmänna överväganden;Den//DT|UTR|SIN|DEF//det//58 kooperative//JJ|POS|MAS|SIN|DEF|NOM//amod//58 hyresgästen//NN|UTR|SIN|DEF|NOM//nsubj//61 kommer//VB|PRS|AKT//aux//61 att//IE//mark//61 ha//VB|INF|AKT//parataxis//2 en//DT|UTR|SIN|IND//det//63 återbetalningsrätt//NN|UTR|SIN|IND|NOM//obj//61 .//MAD//punct//2
2 Allmänna överväganden;Därmed//AB//advmod//66 ligger//VB|PRS|AKT//parataxis//2 risken//NN|UTR|SIN|DEF|NOM//nsubj//66 mer//AB|KOM//advmod//66 på//PP//case//71 det//DT|NEU|SIN|DEF//det//71 planet//NN|NEU|SIN|DEF|NOM//obl//66 att//SN//mark//77 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//77 att//IE//mark//75 återfå//VB|INF|AKT//acl//73 kapitaltillskotten//NN|UTR|SIN|DEF|NOM//obj//75 bygger//VB|PRS|AKT//acl//71 på//PP//mark//83 att//SN//mark//83 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//83 ekonomiskt//AB|POS//advmod//82 långsiktigt//AB|POS//advmod//83 går//VB|PRS|AKT//advcl//77 ihop//PL//compound:prt//83 .//MAD//punct//2
2 Allmänna överväganden;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//4 det//DT|NEU|SIN|DEF//det//4 sagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//nmod//1 gör//VB|PRS|AKT//ROOT//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 bedömningen//NN|UTR|SIN|DEF|NOM//obj//5 att//SN//mark//19 frånvaron//NN|UTR|SIN|DEF|NOM//nsubj//19 av//PP//case//12 en//DT|UTR|SIN|IND//det//12 möjlighet//NN|UTR|SIN|IND|NOM//nmod//9 att//IE//mark//14 göra//VB|INF|AKT//acl//12 en//DT|UTR|SIN|IND//det//16 vinst//NN|UTR|SIN|IND|NOM//obj//14 framför//PP//case//18 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//14 har//VB|PRS|AKT//ccomp//5 betydelse//NN|UTR|SIN|IND|NOM//obj//19 i//PP//mark//32 fråga//NN|UTR|SIN|IND|NOM//fixed//21 om//PP//fixed//21 hur//HA//advmod//25 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 kapitaltillskott//NN|NEU|PLU|IND|NOM//nmod//29 blivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 kooperativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 hyresgäster//NN|UTR|PLU|IND|NOM//nsubj//32 kommer//VB|PRS|AKT//aux//32 vara//VB|INF|AKT//cop//32 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//19 att//IE//mark//34 betala//VB|INF|AKT//acl//32 .//MAD//punct//5
2 Allmänna överväganden;Därmed//AB//advmod//37 har//VB|PRS|AKT//parataxis//5 denna//DT|UTR|SIN|DEF//det//39 frånvaro//NN|UTR|SIN|IND|NOM//nmod//41 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//41 betydelse//NN|UTR|SIN|IND|NOM//obj//37 vid//PP//case//43 bildandet//NN|NEU|SIN|DEF|NOM//nmod//41 av//PP//case//45 föreningen//NN|UTR|SIN|DEF|NOM//nmod//43 .//MID//punct//51
2 Allmänna överväganden;Rent//AB|POS//advmod//48 allmänt//JJ|POS|NEU|SIN|IND|NOM//advmod//51 är//VB|PRS|AKT//cop//51 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 rimligt//JJ|POS|NEU|SIN|IND|NOM//advmod//37 att//IE//mark//53 anta//VB|INF|AKT//acl//51 att//SN//mark//64 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//64 som//HP|-|-|-//nsubj//57 har//VB|PRS|AKT//acl:relcl//55 möjlighet//NN|UTR|SIN|IND|NOM//obj//57 att//IE//mark//60 göra//VB|INF|AKT//acl//58 en//DT|UTR|SIN|IND//det//62 vinst//NN|UTR|SIN|IND|NOM//obj//60 är//VB|PRS|AKT//cop//64 beredd//PC|PRF|UTR|SIN|IND|NOM//ccomp//53 att//IE//mark//66 erlägga//VB|INF|AKT//advcl//64 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//68 kapitaltillskott//NN|NEU|SIN|IND|NOM//obj//66 än//KN//case//70 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//66 som//HP|-|-|-//nsubj//72 saknar//VB|PRS|AKT//acl:relcl//70 denna//DT|UTR|SIN|DEF//det//74 möjlighet//NN|UTR|SIN|IND|NOM//obj//72 .//MAD//punct//51
2 Allmänna överväganden;Erfarenheter//NN|UTR|PLU|IND|NOM//nsubj//80 från//PP//case//78 försöksverksamheten//NN|UTR|SIN|DEF|NOM//nmod//76 m.m.//AB|AN//nmod//78 visar//VB|PRS|AKT//conj//37 också//AB//advmod//80 att//SN//mark//84 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//84 förhåller//VB|PRS|AKT//ccomp//80 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//84 på//PP//case//88 det//DT|NEU|SIN|DEF//det//88 sättet//NN|NEU|SIN|DEF|NOM//obl//84 ,//MID//punct//80 se//VB|IMP|AKT//conj//80 vidare//AB|KOM//advmod//90 avsnitt//NN|NEU|SIN|IND|NOM//nmod//93 6.2.5//RG|NOM//obj//90 .//MAD//punct//80
